book_reference,author_names,avg_rating,num_ratings,year_published ,book_title,book_isbn,book_review_count,genre_abuse,genre_adult,genre_adult-fiction,genre_adventure,genre_animals,genre_art,genre_art-design,genre_atheism,genre_audiobook,genre_autobiography,genre_biography,genre_biography-memoir,genre_biology,genre_books-about-books,genre_brain,genre_buddhism,genre_buisness,genre_business,genre_chess,genre_chick-lit,genre_childrens,genre_china,genre_christian,genre_christian-living,genre_christian-non-fiction,genre_christianity,genre_classics,genre_college,genre_comedy,genre_comics,genre_communication,genre_contemporary,genre_cookbooks,genre_cooking,genre_counselling,genre_crafts,genre_crime,genre_cultural,genre_death,genre_denmark,genre_design,genre_diets,genre_eastern-philosophy,genre_economics,genre_education,genre_entrepreneurship,genre_essays,genre_faith,genre_family,genre_fantasy,genre_fashion,genre_feminism,genre_fiction,genre_finance,genre_fitness,genre_food,genre_gender,genre_gender-studies,genre_german-literature,genre_graphic-novels,genre_graphic-novels-comics,genre_health,genre_history,genre_holocaust,genre_horror,genre_how-to,genre_humor,genre_indian-literature,genre_inspirational,genre_japan,genre_japanese-literature,genre_journaling,genre_law,genre_leadership,genre_lgbt,genre_literature,genre_love,genre_magic,genre_management,genre_manga,genre_marriage,genre_mathematics,genre_medical,genre_medicine,genre_memoir,genre_mental-health,genre_mental-illness,genre_metaphysics,genre_military-fiction,genre_money,genre_music,genre_mythology,genre_neuroscience,genre_new-age,genre_non-fiction,genre_novels,genre_nutrition,genre_parenting,genre_personal-development,genre_personal-finance,genre_philosophy,genre_poetry,genre_politics,genre_productivity,genre_psychoanalysis,genre_psychology,genre_queer,genre_race,genre_read-for-school,genre_reference,genre_relationships,genre_religion,genre_romance,genre_school,genre_science,genre_self-help,genre_sexuality,genre_short-stories,genre_social,genre_social-justice,genre_social-science,genre_social-work,genre_sociology,genre_spirituality,genre_sweden,genre_taoism,genre_teaching,genre_technology,genre_teen,genre_travel,genre_true-crime,genre_unfinished,genre_vegan,genre_war,genre_womens,genre_writing,genre_zen
/book/show/16071764-lean-in,Sheryl Sandberg,3.95,219935,2013.0,Lean In,9780385349949,12971,0,0,0,0,0,0,0,0,283,0,237,0,0,0,0,0,0,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,3174,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0
/book/show/78427.The_Total_Money_Makeover,Dave Ramsey,4.27,69517,1994.0,The Total Money Makeover,9780785289081,5436,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,360,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,1123,0,0,0,160,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/653396.Feel_the_Fear_and_Do_It_Anyway,Susan  Jeffers,4.03,27319,1987.0,Feel the Fear and Do It Anyway,9780449902929,1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,35,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,417,0,0,0,166,0,0,0,0,0,0,267,0,0,0,16,0,0,0,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/40611510-the-last-lecture,Randy Pausch,4.26,301296,2008.0,The Last Lecture,null,17180,0,136,0,0,0,0,0,0,143,263,964,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,0,0,0,0,0,0,0,0,0,3668,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/16256798-the-one-thing,Gary Keller,4.13,43479,2013.0,The One Thing,9781885167774,3242,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,56,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,322,0,0,0,0,415,0,142,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/720298.Codependent_No_More,Melody Beattie,4.15,27019,1986.0,Codependent No More,9780894864025,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,347,0,0,0,57,0,0,0,0,0,0,338,0,0,0,13,98,0,0,0,0,580,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/6486483-emotional-intelligence-2-0,Travis Bradberry,3.84,70770,2003.0,Emotional Intelligence 2.0,9780974320625,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,195,0,0,0,0,0,0,651,0,0,0,0,36,0,0,0,33,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/68984.The_Power_of_Your_Subconscious_Mind,Joseph Murphy,4.13,44658,1963.0,The Power of Your Subconscious Mind,9780553583182,2701,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,109,0,48,0,0,0,0,360,0,0,0,0,0,0,0,0,19,575,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/38210.The_Art_of_Happiness,Dalai Lama XIV,4.16,92185,1998.0,The Art of Happiness,9781573221115,2532,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,0,0,0,137,0,716,0,0,0,0,340,0,0,0,0,0,318,0,0,0,573,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/2612.The_Tipping_Point,Malcolm Gladwell,3.97,684807,2000.0,The Tipping Point,9780316346627,13492,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7872,0,0,0,0,0,283,0,0,0,0,2241,0,0,0,0,0,0,0,0,718,571,0,0,0,0,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/40591267-girl-stop-apologizing,Rachel Hollis,3.92,52557,2019.0,"Girl, Stop Apologizing",9781400209606,4942,0,42,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,710,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
/book/show/31423133-make-your-bed,William H. McRaven,3.99,60654,2017.0,Make Your Bed,null,4400,0,0,0,0,0,0,0,0,143,0,61,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,72,0,0,0,75,0,0,0,0,0,720,0,0,0,152,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/13589182-mastery,Robert Greene,4.29,26446,2012.0,Mastery,9780670024964,1771,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,244,0,161,0,0,73,0,391,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/26200068-the-life-changing-magic-of-not-giving-a-f-ck,Sarah Knight,3.44,27249,2015.0,The Life-Changing Magic of Not Giving a F*ck,9780316270724,2904,0,28,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0,0,109,0,28,0,0,0,0,71,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
/book/show/30045683-the-little-book-of-hygge,Meik Wiking,3.75,63807,2016.0,The Little Book of Hygge,9780241283912,5933,0,65,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923,0,0,0,74,0,105,0,0,0,0,187,0,0,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
/book/show/7108725-start-with-why,Simon Sinek,4.09,118239,2009.0,Start with Why,9781591842804,5918,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,125,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0,0,0,388,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/25614984-spark-joy,Marie Kond\xc5\x8d,3.88,31789,2016.0,Spark Joy,9781607749721,3117,0,37,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,0,0,0,78,0,0,0,0,32,0,42,0,0,0,64,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/6452796-drive,Daniel H. Pink,3.95,93461,2009.0,Drive,9781594488849,4340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716,0,0,0,333,0,0,0,0,135,0,1469,0,0,0,0,0,0,0,0,136,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/37570546-maybe-you-should-talk-to-someone,Lori Gottlieb,4.37,117558,2019.0,Maybe You Should Talk to Someone,9781328662057,11076,0,112,0,0,0,0,0,0,323,0,170,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,318,0,0,0,0,0,0,0,0,2293,0,0,0,0,0,0,0,0,0,0,948,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/27036528-ego-is-the-enemy,Ryan Holiday,4.16,33952,2016.0,Ego Is the Enemy,9781591847816,2356,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,240,0,597,0,0,35,0,341,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/43808723-everything-is-f-cked,Mark Manson,3.75,35506,2019.0,Everything is F*cked,9780062955937,3391,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,0,0,0,80,0,196,0,0,0,0,262,0,0,0,0,0,0,0,0,19,503,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,18,0,0,0,0,0
/book/show/6570502-switch,Chip Heath,4.04,42165,2010.0,Switch,9780385528757,2829,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,0,205,0,0,0,0,64,0,740,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/15014.Crucial_Conversations,Kerry Patterson,4.04,49511,2001.0,Crucial Conversations,9780071401944,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1080,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,0,0,0,222,0,0,0,0,0,0,276,0,0,0,0,86,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/279308.I_Thought_It_Was_Just_Me,Bren\xc3\xa9 Brown,4.24,15355,2007.0,I Thought It Was Just Me,9781592402632,1255,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,699,0,0,0,109,0,0,0,0,0,0,335,0,0,0,0,30,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
/book/show/40603783-the-defining-decade,Meg Jay,4.14,32568,2012.0,The Defining Decade,null,2938,0,23,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,0,0,115,0,20,0,0,0,0,284,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/13152194-tiny-beautiful-things,Cheryl Strayed,4.3,63804,2012.0,Tiny Beautiful Things,9780307949325,6812,0,79,0,0,0,0,0,0,170,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,1984,0,0,0,79,0,0,0,0,0,0,108,0,0,0,0,76,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/31823677-tools-of-titans,Timothy Ferriss,4.11,28868,2016.0,Tools of Titans,null,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,220,0,41,0,0,187,0,86,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/13099738-steal-like-an-artist,Austin Kleon,3.92,196142,2012.0,Steal Like an Artist,9780761169253,5449,0,0,0,0,0,1173,65,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,0,0,0,99,0,0,0,0,46,0,73,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0
/book/show/10412.He_s_Just_Not_That_Into_You,Greg Behrendt,3.66,61443,2004.0,He's Just Not That Into You,9781416947400,3455,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,25,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,183,0,95,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/14096.Wherever_You_Go_There_You_Are,Jon Kabat-Zinn,4.12,35857,1994.0,"Wherever You Go, There You Are",9781401307783,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,694,0,0,0,77,0,285,0,0,0,0,296,0,0,0,0,0,75,0,0,0,465,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/26156469-never-split-the-difference,Chris Voss,4.4,55650,2016.0,Never Split the Difference,9780062407801,4150,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,53,1531,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,220,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/29540318-year-of-yes,Shonda Rhimes,4.07,63225,2015.0,Year of Yes,9781471157325,6927,0,74,0,0,0,0,0,0,499,88,244,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,1330,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/9420697-the-compound-effect,Darren Hardy,4.34,26331,2010.0,The Compound Effect,null,2152,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,317,0,0,0,366,0,0,0,0,132,0,79,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/6900.Tuesdays_with_Morrie,Mitch Albom,4.11,776102,1997.0,Tuesdays with Morrie,9780751529814,25824,0,356,0,0,0,0,0,0,0,0,1141,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,0,0,0,0,0,0,0,0,0,4533,0,0,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/9484114-the-happiness-advantage,Shawn Achor,4.18,24585,2010.0,The Happiness Advantage,9780307591562,1960,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,196,0,0,0,0,39,0,547,0,0,0,0,0,0,0,0,36,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/25733573-reasons-to-stay-alive,Matt Haig,4.16,46454,2015.0,Reasons to Stay Alive,9780143128724,5520,0,0,0,0,0,0,0,0,108,83,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,629,132,0,0,0,0,0,0,0,1881,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/687278.When_Things_Fall_Apart,Pema Ch\xc3\xb6dr\xc3\xb6n,4.3,36090,1996.0,When Things Fall Apart,9781570623448,2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,693,0,0,0,73,0,235,0,0,0,0,181,0,0,0,0,0,148,0,0,0,433,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0
/book/show/18693771-the-body-keeps-the-score,Bessel A. van der Kolk,4.49,35737,2014.0,The Body Keeps the Score,9780670785933,3147,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,373,0,0,0,0,0,0,0,0,1339,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,241,428,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
